prov	city	area	adcode	zipcode
新疆维吾尔自治区	克拉玛依市	独山子区	650202	833600
新疆维吾尔自治区	克拉玛依市	克拉玛依区	650203	834000
新疆维吾尔自治区	克拉玛依市	白碱滩区	650204	834000
新疆维吾尔自治区	克拉玛依市	乌尔禾区	650205	834000
新疆维吾尔自治区	吐鲁番市	高昌区	650402	838000
新疆维吾尔自治区	吐鲁番市	鄯善县	650421	838200
新疆维吾尔自治区	吐鲁番市	托克逊县	650422	838100
新疆维吾尔自治区	哈密市	伊州区	650502	835000
新疆维吾尔自治区	哈密市	巴里坤哈萨克自治县	650521	839200
新疆维吾尔自治区	哈密市	伊吾县	650522	839300
新疆维吾尔自治区	昌吉回族自治州	昌吉市	652301	831100
新疆维吾尔自治区	昌吉回族自治州	阜康市	652302	831500
新疆维吾尔自治区	昌吉回族自治州	呼图壁县	652323	831200
新疆维吾尔自治区	昌吉回族自治州	玛纳斯县	652324	832200
新疆维吾尔自治区	昌吉回族自治州	奇台县	652325	831800
新疆维吾尔自治区	昌吉回族自治州	吉木萨尔县	652327	831700
新疆维吾尔自治区	昌吉回族自治州	木垒哈萨克自治县	652328	831900
新疆维吾尔自治区	博尔塔拉蒙古自治州	博乐市	652701	833400
新疆维吾尔自治区	博尔塔拉蒙古自治州	阿拉山口市	652702	833400
新疆维吾尔自治区	博尔塔拉蒙古自治州	精河县	652722	833300
新疆维吾尔自治区	博尔塔拉蒙古自治州	温泉县	652723	833500
新疆维吾尔自治区	巴音郭楞蒙古自治州	库尔勒市	652801	841000
新疆维吾尔自治区	巴音郭楞蒙古自治州	轮台县	652822	841600
新疆维吾尔自治区	巴音郭楞蒙古自治州	尉犁县	652823	841500
新疆维吾尔自治区	巴音郭楞蒙古自治州	若羌县	652824	841800
新疆维吾尔自治区	巴音郭楞蒙古自治州	且末县	652825	841900
新疆维吾尔自治区	巴音郭楞蒙古自治州	焉耆回族自治县	652826	841100
新疆维吾尔自治区	巴音郭楞蒙古自治州	和静县	652827	841300
新疆维吾尔自治区	巴音郭楞蒙古自治州	和硕县	652828	841200
新疆维吾尔自治区	巴音郭楞蒙古自治州	博湖县	652829	841400
新疆维吾尔自治区	阿克苏地区	阿克苏市	652901	843000
新疆维吾尔自治区	阿克苏地区	库车市	652902	842000
新疆维吾尔自治区	阿克苏地区	温宿县	652922	843100
新疆维吾尔自治区	阿克苏地区	沙雅县	652924	842200
新疆维吾尔自治区	阿克苏地区	新和县	652925	842100
新疆维吾尔自治区	阿克苏地区	拜城县	652926	842300
新疆维吾尔自治区	阿克苏地区	乌什县	652927	843400
新疆维吾尔自治区	阿克苏地区	阿瓦提县	652928	843200
新疆维吾尔自治区	阿克苏地区	柯坪县	652929	843600
新疆维吾尔自治区	克孜勒苏柯尔克孜自治州	阿图什市	653001	845300
新疆维吾尔自治区	克孜勒苏柯尔克孜自治州	阿克陶县	653022	845500
新疆维吾尔自治区	克孜勒苏柯尔克孜自治州	阿合奇县	653023	843500
新疆维吾尔自治区	克孜勒苏柯尔克孜自治州	乌恰县	653024	845400
新疆维吾尔自治区	喀什地区	喀什市	653101	844000
新疆维吾尔自治区	喀什地区	疏附县	653121	844100
新疆维吾尔自治区	喀什地区	疏勒县	653122	844200
新疆维吾尔自治区	喀什地区	英吉沙县	653123	844500
新疆维吾尔自治区	喀什地区	泽普县	653124	844800
新疆维吾尔自治区	喀什地区	莎车县	653125	844700
新疆维吾尔自治区	喀什地区	叶城县	653126	844900
新疆维吾尔自治区	喀什地区	麦盖提县	653127	844600
新疆维吾尔自治区	喀什地区	岳普湖县	653128	844400
新疆维吾尔自治区	喀什地区	伽师县	653129	844300
新疆维吾尔自治区	喀什地区	巴楚县	653130	843800
新疆维吾尔自治区	喀什地区	塔什库尔干塔吉克自治县	653131	845200
新疆维吾尔自治区	和田地区	和田市	653201	848000
新疆维吾尔自治区	和田地区	和田县	653221	848000
新疆维吾尔自治区	和田地区	墨玉县	653222	848100
新疆维吾尔自治区	和田地区	皮山县	653223	845100
新疆维吾尔自治区	和田地区	洛浦县	653224	848200
新疆维吾尔自治区	和田地区	策勒县	653225	848300
新疆维吾尔自治区	和田地区	于田县	653226	848400
新疆维吾尔自治区	和田地区	民丰县	653227	848500
新疆维吾尔自治区	伊犁哈萨克自治州	伊宁市	654002	835000
新疆维吾尔自治区	伊犁哈萨克自治州	奎屯市	654003	833200
新疆维吾尔自治区	伊犁哈萨克自治州	霍尔果斯市	654004	835200
新疆维吾尔自治区	伊犁哈萨克自治州	伊宁县	654021	835100
新疆维吾尔自治区	伊犁哈萨克自治州	察布查尔锡伯自治县	654022	835300
新疆维吾尔自治区	伊犁哈萨克自治州	霍城县	654023	835200
新疆维吾尔自治区	伊犁哈萨克自治州	巩留县	654024	835400
新疆维吾尔自治区	伊犁哈萨克自治州	新源县	654025	835800
新疆维吾尔自治区	伊犁哈萨克自治州	昭苏县	654026	835600
新疆维吾尔自治区	伊犁哈萨克自治州	特克斯县	654027	835500
新疆维吾尔自治区	伊犁哈萨克自治州	尼勒克县	654028	835700
新疆维吾尔自治区	塔城地区	塔城市	654201	834700
新疆维吾尔自治区	塔城地区	乌苏市	654202	833000
新疆维吾尔自治区	塔城地区	沙湾市	654203	832100
新疆维吾尔自治区	塔城地区	额敏县	654221	834600
新疆维吾尔自治区	塔城地区	托里县	654224	834500
新疆维吾尔自治区	塔城地区	裕民县	654225	834800
新疆维吾尔自治区	塔城地区	和布克赛尔蒙古自治县	654226	834400
新疆维吾尔自治区	阿勒泰地区	阿勒泰市	654301	836500
新疆维吾尔自治区	阿勒泰地区	布尔津县	654321	836600
新疆维吾尔自治区	阿勒泰地区	富蕴县	654322	836100
新疆维吾尔自治区	阿勒泰地区	福海县	654323	836400
新疆维吾尔自治区	阿勒泰地区	哈巴河县	654324	836700
新疆维吾尔自治区	阿勒泰地区	青河县	654325	836200
新疆维吾尔自治区	阿勒泰地区	吉木乃县	654326	836800
新疆维吾尔自治区	自治区直辖县级行政区划	石河子市	659001	832000
新疆维吾尔自治区	自治区直辖县级行政区划	阿拉尔市	659002	843300
新疆维吾尔自治区	自治区直辖县级行政区划	图木舒克市	659003	844000
新疆维吾尔自治区	自治区直辖县级行政区划	五家渠市	659004	831300
新疆维吾尔自治区	自治区直辖县级行政区划	北屯市	659005	835000
新疆维吾尔自治区	自治区直辖县级行政区划	铁门关市	659006	841000
新疆维吾尔自治区	自治区直辖县级行政区划	双河市	659007	833408
新疆维吾尔自治区	自治区直辖县级行政区划	可克达拉市	659008	835219
新疆维吾尔自治区	自治区直辖县级行政区划	昆玉市	659009	848116
新疆维吾尔自治区	自治区直辖县级行政区划	胡杨河市	659010	834034
新疆维吾尔自治区	自治区直辖县级行政区划	新星市	659011	839000
